7,4,0,1,4,2,5,7,1,2,1,4,1,0,0,4,3,6,3,27,2,1,3,0,5,6,8,3,5,0,8,6,3,2,4,3,1,1,2,0,4,2,3,3,3,2,4,4
0,1,0,1,1,0,0,3,1,1,2,3,1,3,3,2,0,0,4,37,3,2,3,3,5,9,7,6,7,4,7,7,6,5,7,2,3,2,3,0,6,8,3,1,3,1,2,4
6,4,0,2,0,3,2,6,1,2,4,0,2,0,0,4,4,5,2,32,3,2,0,0,4,5,5,4,2,0,4,2,0,4,3,4,1,6,3,2,7,3,3,1,3,0,0,4
6,1,0,3,4,3,2,6,1,3,3,2,2,0,0,4,1,6,4,46,4,0,2,0,4,0,4,0,0,2,8,1,0,4,2,4,4,6,6,2,7,2,3,1,3,0,0,2
4,2,0,3,9,3,7,8,1,3,2,3,3,0,0,5,0,4,3,11,1,2,0,0,7,0,2,0,3,5,4,3,0,3,2,3,1,7,3,4,2,3,3,3,1,0,0,3
1,3,2,1,4,1,1,3,1,1,1,4,0,1,1,2,1,5,3,17,1,1,0,1,3,5,2,5,6,2,7,6,5,5,5,2,4,3,2,1,4,4,3,3,3,1,1,1
5,1,2,1,3,4,3,5,1,2,2,3,1,1,1,3,1,6,4,23,6,0,3,0,3,0,3,0,6,1,6,6,0,3,5,3,0,2,5,0,7,3,3,2,3,1,3,3
6,3,0,2,10,0,2,3,1,4,0,7,3,4,4,2,1,4,3,0,1,2,4,4,6,5,7,3,4,1,8,5,3,3,5,4,1,4,2,0,0,5,3,2,3,2,5,2
6,4,1,1,4,0,0,2,1,3,1,6,2,5,5,1,4,5,2,25,3,1,0,4,4,1,0,2,1,0,8,2,1,4,3,2,2,7,1,4,3,5,3,4,0,0,0,2
7,4,2,3,1,1,3,8,1,2,4,1,1,0,0,5,1,5,4,5,2,2,2,0,6,2,2,2,8,3,7,8,2,4,5,3,0,4,4,1,0,5,3,4,3,1,2,5
4,1,2,1,2,0,2,5,1,2,2,4,2,1,1,3,0,3,4,62,4,2,3,1,5,8,1,6,2,4,8,3,5,5,6,2,0,0,5,0,6,3,3,3,3,1,4,4
7,4,0,2,2,1,3,7,1,2,3,2,2,0,0,4,1,6,4,29,3,2,0,0,5,6,5,5,7,1,8,8,5,4,5,4,4,5,5,0,0,6,3,1,3,1,2,2
2,4,0,0,7,4,2,2,1,2,0,5,2,4,4,1,0,2,4,42,3,2,0,4,4,5,5,4,1,5,3,1,2,5,5,3,5,6,4,4,2,7,3,1,2,0,0,0
4,3,1,2,0,2,2,6,1,3,4,2,2,0,0,4,1,5,2,55,3,2,0,0,4,2,3,2,8,1,8,8,2,5,2,3,3,7,2,4,7,3,3,3,1,0,0,2
1,4,2,1,3,0,1,3,1,2,2,4,1,3,3,2,0,3,3,56,2,2,0,3,4,9,5,6,6,3,8,7,6,5,3,6,2,2,4,0,6,1,3,3,3,1,0,3
6,4,1,1,7,0,2,3,1,3,0,7,3,5,5,2,0,6,5,40,3,0,0,6,8,3,7,2,7,0,8,8,2,4,5,4,3,6,5,3,0,7,3,2,3,0,0,3
7,3,0,3,6,3,7,8,1,2,3,1,1,0,0,5,3,5,3,30,1,1,0,0,6,4,8,2,8,0,7,8,2,1,5,4,3,5,4,0,4,6,3,1,3,1,2,2
5,0,1,2,7,2,3,5,1,1,1,3,0,0,0,3,3,4,3,3,3,2,4,0,3,8,6,6,7,0,8,8,6,5,2,4,3,5,3,0,7,1,3,3,3,1,3,3
0,0,1,0,7,3,3,3,1,1,0,3,1,3,3,2,0,0,0,36,3,0,0,4,5,1,4,1,8,5,4,5,1,4,4,1,5,6,3,4,2,5,3,4,0,0,0,0
6,0,1,3,5,1,4,7,1,4,3,4,4,2,2,5,0,5,4,45,2,0,0,2,8,8,5,6,4,6,4,3,5,5,6,5,5,4,2,0,3,7,3,1,3,2,4,0
8,0,0,2,8,0,2,4,1,2,1,5,2,3,3,3,1,6,4,1,3,2,0,3,6,4,6,3,5,3,3,3,2,6,6,2,5,2,4,0,6,6,3,2,3,1,2,0
3,3,1,1,9,0,1,1,1,2,0,6,1,5,5,1,1,2,5,66,8,0,0,3,2,5,3,4,5,3,8,6,4,2,6,4,4,3,3,0,7,7,3,1,3,2,5,3
0,1,2,1,7,0,0,1,1,1,0,5,1,5,5,1,3,1,2,2,3,1,4,3,2,7,7,5,5,0,8,6,5,2,2,1,0,4,2,2,4,1,3,2,3,0,0,4
2,0,0,0,1,3,2,4,1,2,1,3,2,2,2,3,0,1,3,17,2,2,0,2,5,0,8,0,8,4,7,7,0,4,5,4,4,5,2,0,7,6,3,3,3,1,3,2
2,1,1,0,0,3,1,3,1,1,2,1,0,1,1,2,1,1,2,31,1,0,0,1,3,0,7,0,5,2,2,2,0,5,3,2,3,6,5,4,5,3,3,4,1,0,0,2
3,3,0,2,7,3,2,4,1,2,1,3,1,2,2,3,2,3,2,17,1,1,3,0,2,7,5,6,4,2,4,3,5,5,2,2,4,5,2,3,4,1,3,3,3,0,0,1
1,1,1,1,2,0,0,3,1,1,2,3,1,3,3,2,4,3,3,62,3,2,6,3,4,5,0,6,6,0,8,6,6,3,5,2,0,2,3,0,5,3,3,3,3,1,2,4
4,1,1,2,8,1,3,5,1,2,1,4,1,0,0,3,2,4,2,32,2,0,0,0,3,0,7,0,1,1,8,2,0,4,2,2,2,6,4,3,5,2,3,3,1,0,0,4
3,3,1,2,3,0,1,4,1,1,3,2,1,1,1,2,3,3,3,47,3,0,2,0,2,2,6,1,3,1,6,3,0,4,4,3,1,5,4,2,7,4,3,3,3,0,0,4
3,1,1,1,2,0,0,2,1,1,2,3,1,4,3,1,1,3,2,59,3,2,0,3,3,9,1,6,5,6,2,2,4,4,5,2,5,6,4,4,2,7,3,2,1,0,0,1
5,3,1,2,6,0,1,3,1,3,2,5,2,3,3,2,0,6,4,45,2,1,0,2,3,5,2,5,2,5,4,2,4,5,5,3,3,4,2,0,4,5,3,1,3,1,3,2
8,2,0,3,0,1,3,8,1,2,5,0,2,0,0,5,1,6,4,15,1,0,4,0,7,0,8,0,6,1,5,5,0,3,4,3,1,4,4,0,5,3,3,3,3,1,2,3
3,1,0,3,7,0,1,4,1,1,2,3,1,1,1,2,0,3,3,41,3,0,3,0,2,9,7,6,2,3,5,2,4,4,5,1,2,0,3,0,7,2,3,2,3,1,2,2
8,0,0,3,5,1,3,7,1,2,3,2,1,0,0,4,0,6,4,50,2,2,0,0,5,4,5,3,5,1,8,6,3,6,3,5,1,5,2,0,7,2,3,4,3,2,5,4
8,0,1,2,0,4,7,8,1,2,4,1,2,0,0,5,1,5,4,57,0,0,4,0,6,8,7,5,4,1,8,5,5,3,5,6,2,3,0,0,1,4,3,2,3,1,0,2
3,3,1,2,10,2,3,4,1,3,0,6,2,2,2,3,1,3,2,54,1,0,0,2,4,7,0,6,7,2,8,8,6,4,4,2,4,6,4,4,7,5,3,1,1,0,0,0
5,1,2,2,7,0,2,4,1,2,1,5,1,1,1,2,0,5,5,56,2,0,2,0,2,8,7,5,0,3,3,0,3,4,6,2,0,0,4,0,5,3,3,1,3,1,4,4
2,3,1,0,6,1,0,0,1,2,0,5,1,6,5,0,2,1,0,57,2,0,0,3,2,8,2,6,7,0,6,6,6,4,4,0,3,3,1,4,0,2,3,4,1,0,0,1
7,1,1,2,9,2,4,5,1,2,1,4,0,0,0,3,1,3,3,6,2,2,2,0,3,7,4,6,2,1,8,3,5,4,4,3,5,5,4,2,4,4,3,2,3,0,0,0
6,3,1,3,0,0,2,7,1,2,5,1,2,0,0,4,0,4,4,49,1,0,0,0,5,9,4,6,7,3,8,7,6,5,5,3,2,4,4,1,4,5,3,3,3,1,2,2
7,4,2,1,6,3,5,6,1,3,1,4,2,1,1,4,2,6,3,0,1,0,1,0,4,9,1,6,6,0,8,7,6,2,4,2,3,4,2,1,7,3,3,3,3,0,1,2
8,0,2,2,6,0,2,4,1,2,2,4,2,3,3,3,0,6,5,62,2,1,1,3,5,3,1,3,4,6,5,4,2,4,7,3,4,0,5,0,0,6,3,1,3,2,4,3
4,2,1,1,7,0,1,2,1,3,0,7,2,4,4,1,2,3,2,64,3,2,3,4,5,8,1,6,5,1,8,6,6,2,5,2,3,4,3,2,7,5,3,3,3,0,0,3
4,2,2,2,10,2,1,2,1,2,0,5,2,4,4,1,2,5,3,61,3,0,3,0,0,7,5,6,8,1,8,8,6,4,5,2,2,1,3,0,5,2,3,1,3,1,3,2
4,1,1,2,8,4,7,8,1,2,1,4,2,0,0,5,3,3,2,59,2,0,5,0,7,3,6,2,6,1,4,4,2,4,4,4,4,6,3,2,7,5,3,4,3,0,0,1
6,3,0,3,4,1,3,7,1,3,3,3,3,1,1,5,4,5,1,37,3,1,3,1,6,7,3,6,4,0,8,5,5,5,2,0,4,7,4,4,7,2,3,5,0,0,0,1
3,3,0,2,0,0,1,5,1,2,4,2,1,1,1,3,4,3,1,58,4,1,2,1,4,3,1,3,8,0,6,7,3,4,5,1,1,4,4,3,5,5,3,3,2,0,0,3
0,4,1,1,10,1,1,1,1,1,0,5,1,5,5,1,3,0,0,61,2,0,0,6,5,2,7,1,6,0,8,7,1,4,1,1,1,6,4,4,4,1,3,5,0,0,0,2
4,2,0,3,2,3,4,8,1,2,4,0,1,0,0,5,2,3,4,31,1,2,4,0,6,7,3,6,8,0,7,8,6,6,3,3,4,6,4,3,4,3,3,4,2,0,0,1
7,2,0,2,0,0,0,4,1,3,4,3,3,3,3,3,4,5,2,33,2,2,1,3,5,1,1,1,6,0,8,7,1,3,3,3,3,6,4,4,4,3,3,2,2,0,0,2
4,3,0,4,6,4,6,8,1,2,4,1,2,0,0,5,0,5,4,16,3,0,0,0,6,4,4,3,0,2,8,1,2,7,4,5,0,5,1,0,7,4,3,2,3,2,5,4
7,2,2,2,2,4,7,8,1,1,3,2,1,0,0,5,3,6,3,22,4,0,0,0,7,4,3,4,0,0,8,1,2,4,2,5,2,6,4,0,7,2,3,4,3,1,2,3
0,1,1,1,7,1,1,2,1,2,0,5,1,3,3,1,1,2,1,58,3,0,0,2,3,0,7,0,8,4,8,8,0,4,1,1,4,6,4,4,4,1,3,2,0,0,0,2
1,3,1,1,1,3,4,7,1,2,2,2,0,0,0,4,0,2,1,4,2,0,0,0,5,9,5,6,7,5,4,4,5,2,2,2,5,6,2,4,7,2,3,4,1,0,0,0
8,3,1,2,10,1,3,4,1,2,0,5,1,1,1,2,0,6,4,16,2,1,3,1,3,5,5,4,2,1,8,3,3,6,1,4,1,7,1,3,3,2,3,2,3,0,0,4
4,0,1,3,6,4,6,8,1,3,3,3,2,0,0,5,0,3,3,37,3,1,1,0,6,1,1,1,2,2,7,3,0,5,4,4,1,6,4,1,5,5,3,2,3,0,0,2
8,0,2,1,1,2,1,4,1,2,2,3,2,3,3,3,1,4,4,65,4,1,1,3,6,9,4,6,0,2,2,0,3,5,4,4,2,6,2,2,4,5,3,2,3,0,1,3
5,4,1,2,9,2,7,8,1,2,1,4,2,0,0,5,1,5,5,0,1,2,0,0,7,4,8,2,1,1,6,2,1,2,5,4,1,3,2,0,2,4,3,3,3,2,5,4
3,0,1,2,6,1,3,5,1,2,2,3,2,1,1,3,3,3,3,44,2,1,3,0,3,1,6,0,3,0,8,4,0,4,4,1,5,5,3,4,6,4,3,4,1,0,0,0
3,4,0,1,3,1,4,6,1,1,2,3,1,0,0,4,2,1,3,17,1,1,1,0,4,6,3,5,3,0,8,4,4,5,3,5,3,5,2,0,4,2,3,2,3,2,5,2
5,0,1,2,1,4,3,7,1,2,3,2,2,0,0,4,1,5,5,55,3,1,0,0,5,9,8,5,8,5,8,9,5,6,5,4,5,4,2,0,4,5,3,3,3,2,5,0
7,2,2,2,4,2,7,8,1,2,2,3,1,0,0,5,4,6,2,30,0,0,4,0,6,7,0,6,3,2,8,4,5,2,5,1,4,5,3,4,4,6,3,3,1,0,0,2
4,3,2,2,3,1,2,5,1,2,3,2,2,2,2,3,4,5,1,51,2,0,0,1,4,7,0,6,0,0,4,0,3,4,0,4,5,5,4,0,7,0,3,4,3,1,2,0
5,3,1,3,5,2,0,3,1,2,3,2,1,2,2,2,1,5,4,25,2,1,4,1,2,8,3,6,1,3,8,2,4,3,3,6,2,5,1,0,5,2,3,1,3,2,3,2
4,0,2,2,6,4,6,8,1,2,2,3,1,0,0,5,1,6,4,23,5,2,0,0,7,3,2,3,2,5,6,3,2,4,3,6,3,6,5,0,6,3,3,1,3,2,4,2
4,4,2,2,6,0,2,4,1,1,2,3,1,2,2,3,3,4,4,63,3,0,0,1,3,3,4,2,3,0,8,4,2,5,6,3,0,2,5,0,4,6,3,1,3,1,3,4
0,4,0,1,3,1,2,4,1,1,2,3,1,1,1,2,2,2,3,59,2,2,0,1,4,9,6,6,3,0,8,4,5,4,6,1,4,3,4,2,3,7,3,2,3,0,0,1
7,4,0,2,6,3,6,8,1,2,2,2,2,0,0,5,4,5,3,33,2,1,3,0,6,0,2,0,2,0,8,3,0,3,6,2,4,6,4,4,0,8,3,3,1,0,0,2
6,4,1,2,9,0,1,2,1,2,1,5,1,4,4,1,3,6,3,6,1,2,0,4,5,5,6,4,5,2,8,6,4,4,3,5,1,7,4,2,3,5,3,3,3,0,0,3
1,0,0,2,0,3,7,8,1,2,4,0,1,0,0,5,2,2,1,24,3,1,2,0,6,9,3,6,4,1,4,3,5,2,5,3,2,5,6,2,7,6,3,2,3,0,0,2
8,2,2,2,0,2,4,8,1,3,4,2,2,0,0,5,3,4,4,51,3,1,4,0,6,9,4,6,4,4,3,3,5,4,6,4,5,5,4,0,7,8,3,2,3,1,2,1
1,0,2,0,0,3,4,6,1,2,2,2,2,0,0,4,1,3,3,48,3,1,0,0,4,6,3,5,1,2,8,2,4,4,3,3,3,5,5,1,6,2,3,2,3,0,0,2
0,3,0,1,4,1,1,3,1,2,1,4,2,4,4,2,1,0,2,33,2,1,4,0,1,2,2,2,8,4,8,9,2,3,1,2,4,5,4,3,6,1,3,3,3,0,0,1
6,4,0,3,1,2,6,8,1,3,4,2,2,0,0,5,0,4,4,37,2,1,0,0,7,3,2,3,5,5,5,4,2,6,3,5,2,7,4,2,3,4,3,4,3,0,0,4
6,1,2,1,7,2,7,8,1,4,0,6,2,0,0,5,2,5,4,59,2,1,1,0,7,5,7,3,7,0,5,5,3,4,6,4,0,3,5,0,4,7,3,1,3,1,4,3
1,4,0,2,9,1,4,5,1,2,1,4,1,0,0,3,3,2,1,12,4,0,0,0,3,6,6,4,8,0,8,9,4,4,2,1,3,6,4,4,7,2,3,3,0,0,0,0
1,1,1,1,2,4,5,7,1,1,2,3,1,0,0,4,2,3,3,62,2,0,0,1,7,3,0,4,5,2,8,6,4,4,4,4,0,6,4,1,7,5,3,3,3,0,0,3
3,1,0,2,7,0,1,3,1,2,1,5,2,4,4,2,3,3,2,32,2,2,4,4,5,4,6,3,2,3,5,2,2,4,4,2,1,6,4,4,5,5,3,4,1,0,0,4
3,2,0,3,9,2,3,5,1,2,2,3,1,0,0,3,1,2,3,30,2,0,0,0,3,0,3,0,0,0,8,1,0,2,4,4,4,4,3,0,4,3,3,1,3,1,4,1
3,4,1,2,6,1,2,4,1,2,2,3,1,2,2,3,3,3,2,11,0,2,1,2,5,8,4,6,7,0,7,7,6,3,3,4,4,6,4,2,1,3,3,3,3,0,0,0
4,0,1,2,3,0,1,4,1,2,3,3,1,2,2,3,3,5,3,25,2,2,0,2,5,1,7,0,0,0,4,0,0,3,1,5,3,6,2,0,5,1,3,2,3,1,3,2
3,0,2,1,1,1,2,5,1,2,2,3,2,2,2,3,3,3,1,41,3,0,4,0,3,5,1,6,7,0,8,7,6,4,2,2,3,6,4,4,7,2,3,2,1,0,0,1
0,2,2,1,4,4,1,3,1,2,1,4,1,2,2,2,4,1,0,0,1,2,2,2,4,7,3,6,7,0,8,7,6,2,1,1,5,7,2,4,1,2,3,3,0,0,0,0
8,1,1,2,0,1,1,5,1,2,4,1,2,2,1,3,0,6,4,56,3,1,0,0,3,5,6,4,4,3,8,5,4,3,3,3,5,8,4,4,6,6,3,1,0,0,0,1
7,0,1,2,7,4,6,8,1,3,1,5,2,0,0,5,1,4,3,2,2,1,0,0,6,4,2,4,5,1,8,6,4,2,2,6,2,4,1,0,7,1,3,2,3,1,1,2
5,1,2,1,0,3,6,8,1,2,3,1,2,0,0,5,4,3,2,36,3,0,6,0,7,2,1,2,6,0,8,7,2,4,2,4,5,6,2,1,7,2,3,3,3,0,1,0
6,2,0,3,9,2,1,3,1,3,2,4,3,5,4,2,0,5,3,24,4,1,0,5,6,0,6,0,2,3,8,3,0,4,2,3,3,7,6,4,6,3,3,3,0,0,0,3
0,0,2,0,10,1,1,0,1,1,0,5,1,6,5,0,2,2,1,54,2,1,1,6,4,8,7,5,8,2,5,6,5,4,3,2,5,6,3,4,1,3,3,5,1,0,0,0
0,2,0,1,0,0,0,3,1,2,3,3,2,3,3,2,3,0,4,11,1,1,0,2,4,5,7,3,0,1,8,1,2,3,3,4,3,4,3,0,2,2,3,3,3,1,4,1
1,0,1,2,9,1,1,2,1,2,1,4,2,4,4,1,1,2,4,35,4,2,0,4,4,9,1,6,2,5,5,2,4,4,5,2,0,5,4,2,5,6,3,2,3,0,0,3
1,4,2,1,3,2,3,5,1,2,2,3,2,2,2,3,3,3,1,66,1,0,0,4,8,7,0,6,3,0,5,3,5,1,2,4,0,6,3,1,5,2,3,3,3,0,0,4
7,0,1,1,1,4,3,6,1,3,2,4,3,1,1,4,3,5,1,38,1,2,5,1,6,8,1,6,7,0,5,5,5,3,5,1,1,6,4,4,7,7,3,1,0,0,0,4
2,0,0,1,2,1,0,3,1,1,2,3,1,2,2,2,3,2,1,1,2,0,0,0,1,8,5,6,1,0,8,2,4,4,0,2,5,8,4,4,1,1,3,3,0,0,0,0
7,2,0,3,9,3,0,2,1,2,2,2,2,4,2,1,2,5,3,14,0,1,0,2,3,7,6,5,4,0,8,5,5,2,3,3,4,5,2,1,0,2,3,3,3,0,1,1
1,3,0,2,9,4,4,5,1,2,1,4,1,1,1,3,3,3,1,64,2,1,1,0,3,5,2,5,4,0,8,5,5,3,1,3,3,6,3,4,4,1,3,3,3,0,0,2
6,3,0,3,1,1,3,8,1,2,4,1,1,0,0,5,3,5,3,47,4,1,1,0,6,7,0,6,8,0,8,8,6,3,7,1,0,1,5,1,7,7,3,0,3,0,0,3
5,4,1,2,6,2,2,4,1,2,2,3,0,0,0,2,4,6,3,3,2,2,0,0,2,2,4,1,2,0,6,3,0,5,3,3,4,6,2,2,3,3,3,2,3,0,0,0
8,1,1,3,1,2,6,8,1,3,4,2,2,0,0,5,1,6,4,54,2,2,5,0,7,8,2,6,7,3,7,7,6,5,7,3,5,5,4,2,1,8,3,1,3,0,0,1
8,2,1,2,2,0,1,5,1,2,3,3,2,2,2,3,0,6,4,39,5,1,0,3,6,9,2,6,3,4,7,4,5,5,4,5,3,6,3,0,2,5,3,4,3,1,2,3
6,1,1,2,9,2,7,8,1,4,1,5,3,0,0,5,4,4,3,52,4,0,2,0,6,6,2,6,3,0,4,3,5,4,4,2,4,6,4,4,4,5,3,2,1,0,0,1
3,1,1,1,6,1,1,2,1,2,1,4,1,4,4,1,1,3,4,27,2,0,3,2,3,1,6,0,5,1,8,6,0,2,4,3,5,7,2,4,3,6,3,1,1,0,0,0
6,2,0,2,3,0,1,4,1,2,3,3,1,1,1,2,2,6,4,28,3,2,3,1,4,8,2,6,6,0,8,7,6,5,5,4,1,1,3,0,4,2,3,1,3,2,3,3
0,1,1,0,6,2,2,4,1,2,0,5,2,3,3,3,0,2,3,11,2,0,0,2,5,9,1,6,4,4,8,5,5,4,4,4,1,4,3,0,5,3,3,3,3,1,4,4
2,2,2,0,9,3,1,0,1,2,0,4,2,7,4,0,3,2,4,13,4,2,0,4,3,7,3,6,8,0,5,6,6,3,3,6,1,6,5,0,6,3,3,2,3,2,4,4
0,1,2,1,1,1,1,4,1,2,2,3,1,1,1,2,4,1,1,42,2,0,4,0,2,5,0,6,0,0,2,0,3,5,0,2,0,7,2,4,4,0,3,5,0,0,0,2
6,4,1,2,4,2,6,8,1,3,2,4,2,0,0,5,4,4,1,60,3,2,0,0,6,9,7,6,0,0,8,1,4,3,2,1,4,6,3,4,7,2,3,3,0,0,0,0
2,1,2,0,2,3,3,5,1,1,1,2,1,1,1,3,1,3,4,33,3,0,4,0,3,1,1,1,2,6,3,2,0,3,2,4,3,6,4,3,3,2,3,3,3,0,0,2
2,1,1,1,1,3,2,5,1,1,2,1,1,1,1,3,2,1,1,14,1,1,3,0,3,8,8,5,6,1,5,5,5,2,2,5,0,5,2,0,7,1,3,1,3,2,5,3
2,3,2,0,2,2,1,2,1,1,1,3,0,2,2,1,3,2,3,29,3,2,1,2,3,8,1,6,2,0,8,3,5,4,3,3,4,4,5,1,6,2,3,2,3,1,1,0
2,2,0,1,6,3,3,4,1,1,1,2,1,2,2,3,3,2,1,38,1,2,3,2,4,5,4,4,6,0,8,7,4,4,3,3,2,3,4,0,4,2,3,4,3,1,3,3
8,4,0,3,10,2,1,3,1,2,1,4,1,3,3,2,1,5,4,13,4,1,0,4,5,4,2,4,6,4,5,5,4,3,5,4,4,5,5,2,4,6,3,2,3,1,2,1
6,2,1,2,10,3,7,8,1,3,0,5,2,0,0,5,1,5,4,21,2,0,0,0,7,8,1,6,3,4,5,3,5,7,4,3,3,7,2,4,3,6,3,4,1,0,0,2
0,2,0,0,6,4,2,2,1,2,0,5,2,4,4,1,4,0,0,61,2,1,1,3,3,6,7,4,6,0,8,7,4,4,1,0,3,6,3,4,0,1,3,4,0,0,0,2
4,2,1,1,5,0,2,3,1,1,1,4,1,2,2,2,0,4,4,14,1,2,0,2,3,5,4,4,6,3,7,6,4,3,5,4,2,2,3,0,2,3,3,0,3,2,4,4
4,2,0,2,10,4,6,7,1,3,0,6,2,0,0,4,1,4,3,55,3,1,0,0,5,6,3,5,3,1,3,2,4,5,4,4,2,7,2,3,7,6,3,3,3,0,0,4
3,1,1,1,2,2,4,6,1,2,2,3,2,0,0,4,0,2,3,22,4,2,0,0,4,0,8,0,3,5,7,4,0,4,2,5,1,7,4,2,7,3,3,2,3,0,0,4
4,1,0,2,8,1,2,3,1,3,1,5,2,3,3,2,4,4,1,41,3,0,0,1,2,5,4,4,0,3,6,1,2,4,0,2,2,6,4,4,3,0,3,3,1,0,0,2
6,4,1,2,3,3,6,8,1,4,3,2,3,0,0,5,4,5,3,48,2,1,3,0,6,0,5,0,2,3,5,2,0,4,1,2,0,7,4,4,5,2,3,5,0,0,0,3
0,0,1,1,5,3,2,4,1,2,1,3,2,3,3,3,0,0,2,47,3,0,0,4,6,6,2,6,0,5,8,1,4,3,5,2,3,6,4,4,7,7,3,2,1,0,0,2
6,0,0,3,5,2,1,4,1,3,3,3,3,4,3,3,3,5,3,38,1,0,0,3,6,3,0,4,3,0,8,4,3,4,4,4,5,6,4,2,6,5,3,4,3,0,0,1
1,3,1,1,7,3,5,6,1,1,0,3,1,0,0,4,4,1,1,53,2,2,0,0,4,6,7,4,2,0,7,3,3,5,3,1,5,6,4,4,7,3,3,3,0,0,0,1
6,2,1,2,7,3,4,6,1,3,1,4,2,0,0,4,2,5,3,8,1,0,3,0,4,8,5,6,7,1,8,8,6,6,3,4,1,5,1,0,3,2,3,3,3,1,4,4
0,1,0,1,1,2,2,5,1,1,2,2,1,0,0,3,3,0,0,9,1,0,0,0,3,5,8,3,4,3,8,5,3,4,1,0,2,8,4,4,4,2,3,4,0,0,0,2
0,2,0,1,10,0,0,0,1,1,0,5,1,6,5,0,1,0,3,63,3,0,2,4,3,2,6,1,5,2,8,6,1,4,2,4,4,7,4,3,6,3,3,1,2,0,0,3
0,3,1,0,0,0,0,2,1,1,2,3,1,4,3,1,4,1,3,38,1,0,2,1,2,6,2,6,6,5,4,4,5,4,3,6,5,5,4,0,2,2,3,1,3,2,3,1
3,4,0,2,9,0,0,1,1,2,1,5,2,6,5,1,0,3,4,46,4,2,2,5,4,7,8,4,2,7,3,2,3,5,5,3,4,5,4,2,5,6,3,2,3,0,0,1
3,3,1,1,9,2,3,3,1,3,0,6,1,2,2,2,3,3,3,62,2,0,0,0,1,1,3,1,4,1,8,5,1,4,2,6,0,5,5,0,4,1,3,2,3,2,3,3
6,3,1,2,1,0,1,5,1,2,3,3,1,0,0,3,2,5,4,33,2,2,2,0,3,6,0,6,5,0,2,2,4,2,4,3,4,3,4,0,4,2,3,2,3,1,3,1
1,4,2,2,7,4,5,7,1,1,1,4,1,0,0,4,2,4,3,19,3,0,2,0,5,7,3,6,0,0,4,0,3,4,2,3,0,6,5,4,6,2,3,5,2,0,0,3
3,1,2,1,7,1,2,3,1,2,0,5,1,3,3,2,4,1,0,0,2,1,2,2,4,1,0,2,3,0,8,4,2,2,3,1,0,3,2,3,6,2,3,2,3,0,0,3
